participant,merge_count,time_taken,pleasant,eventful,chaotic,vibrant,uneventful,calm,annoying,monotonous,Savg_r,Smax_r,Navg_r,Nmax_r,Favg_r,Fmax_r,Ravg_r,Rmax_r,Tavg_r,Tmax_r
ARAUS_00344,1,51.889,5.0,1.0,1.0,2.0,5.0,4.0,2.0,2.0,1.12,1.6,9.61,16.0,0.0239,0.086,0.0282,0.0674,0.0799,1.03
ARAUS_00219,1,78.464,5.0,1.0,1.0,2.0,4.0,5.0,1.0,4.0,1.31,1.53,13.2,16.7,0.0171,0.109,0.0275,0.0663,0.241,0.87
ARAUS_00106,1,49.208,5.0,1.0,1.0,2.0,5.0,5.0,1.0,5.0,1.14,1.55,7.03,11.3,0.0212,0.085,0.0218,0.0694,0.26,1.28
ARAUS_00041,1,43.719,5.0,2.0,1.0,2.0,4.0,5.0,2.0,5.0,1.16,1.56,7.14,11.3,0.0255,0.085,0.0218,0.0661,0.133,0.546
ARAUS_00321,1,37.264,5.0,1.0,1.0,2.0,4.0,5.0,1.0,3.0,1.25,1.57,7.16,11.5,0.00703,0.0854,0.0213,0.0709,0.103,0.515
ARAUS_00286,1,35.4,5.0,1.0,1.0,2.0,5.0,5.0,1.0,4.0,1.1,1.55,8.4,13.6,0.012,0.0845,0.0283,0.101,0.18,1.38
ARAUS_00286,1,40.511,5.0,1.0,1.0,2.0,5.0,5.0,1.0,5.0,1.5,1.69,9.61,13.8,0.00763,0.0879,0.024,0.0874,0.0874,0.904
ARAUS_00126,1,40.247,5.0,1.0,1.0,2.0,5.0,5.0,1.0,5.0,1.12,1.4,8.42,12.7,0.00759,0.0874,0.0269,0.107,0.101,0.997
ARAUS_00017,1,38.214,5.0,2.0,2.0,2.0,4.0,4.0,2.0,3.0,1.3,1.93,9.92,14.4,0.0321,0.0927,0.0496,0.269,0.248,1.59
ARAUS_00292,1,67.176,5.0,2.0,1.0,2.0,2.0,5.0,1.0,2.0,1.11,1.43,13.0,16.9,0.0203,0.0905,0.0297,0.0708,0.39,1.93
ARAUS_00032,1,42.618,5.0,2.0,2.0,2.0,4.0,4.0,2.0,4.0,1.28,1.46,14.2,17.7,0.00891,0.0866,0.0282,0.076,0.244,0.948
ARAUS_00217,1,51.672,5.0,2.0,1.0,2.0,4.0,2.0,3.0,4.0,1.45,1.68,18.4,22.8,0.00888,0.109,0.0299,0.062,0.146,0.86
ARAUS_00050,1,36.207,5.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,1.26,1.82,7.75,12.1,0.0277,0.107,0.0241,0.172,0.347,1.31
ARAUS_00410,1,102.58,5.0,1.0,1.0,2.0,5.0,5.0,1.0,4.0,0.988,1.39,9.59,12.2,0.00759,0.0934,0.0294,0.0562,0.031,0.362
ARAUS_00089,1,90.668,5.0,1.0,2.0,2.0,5.0,5.0,1.0,2.0,1.19,1.63,15.5,23.8,0.02,0.0949,0.0302,0.0747,0.265,1.12
ARAUS_00174,1,42.88,5.0,2.0,1.0,2.0,4.0,5.0,1.0,1.0,1.1,1.8,15.0,23.2,0.0389,0.174,0.0313,0.0846,0.313,1.42
ARAUS_00359,1,42.243,5.0,1.0,1.0,2.0,5.0,4.0,2.0,4.0,1.36,1.56,12.7,15.6,0.00964,0.102,0.0225,0.048,0.0978,1.01
ARAUS_00219,1,76.705,5.0,3.0,1.0,2.0,4.0,5.0,1.0,1.0,1.46,1.68,12.1,15.0,0.0101,0.103,0.0231,0.046,0.103,1.02
ARAUS_00424,1,72.997,5.0,2.0,1.0,2.0,4.0,5.0,1.0,4.0,1.29,1.53,11.9,15.0,0.00999,0.104,0.0248,0.048,0.104,1.03
ARAUS_00309,1,55.368,5.0,2.0,2.0,2.0,4.0,5.0,1.0,2.0,1.18,1.71,12.4,16.9,0.0118,0.0944,0.0263,0.0523,0.163,1.26
ARAUS_00354,1,52.799,5.0,1.0,1.0,2.0,5.0,5.0,1.0,2.0,1.33,1.75,13.2,17.7,0.00781,0.0942,0.0251,0.0489,0.135,1.21
ARAUS_00072,1,79.486,5.0,2.0,1.0,2.0,4.0,5.0,1.0,3.0,1.29,1.5,9.95,15.8,0.00892,0.0844,0.0224,0.0588,0.282,1.44
ARAUS_00082,1,61.522,5.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,1.5,1.72,15.1,22.0,0.00908,0.103,0.0268,0.0587,0.102,0.943
ARAUS_00492,1,39.174,5.0,2.0,2.0,2.0,4.0,4.0,2.0,3.0,1.55,1.73,11.0,17.2,0.00778,0.0829,0.0207,0.0535,0.217,1.38
ARAUS_00132,1,33.728,5.0,2.0,1.0,2.0,4.0,4.0,1.0,2.0,1.6,1.93,11.7,21.4,0.00968,0.101,0.0203,0.0515,0.184,1.27
ARAUS_00182,1,56.91,5.0,2.0,1.0,2.0,3.0,4.0,1.0,2.0,1.23,1.73,8.91,13.1,0.0119,0.0858,0.0223,0.0494,0.307,1.61
ARAUS_00137,1,52.863,5.0,2.0,1.0,2.0,4.0,5.0,1.0,2.0,1.34,1.76,9.64,13.4,0.01,0.0842,0.0224,0.0451,0.221,1.61
ARAUS_00464,1,54.68,5.0,2.0,1.0,2.0,5.0,5.0,1.0,2.0,2.0,2.53,11.2,17.6,0.0244,0.0859,0.0169,0.0329,0.122,1.18
ARAUS_00372,1,55.225,5.0,3.0,2.0,2.0,5.0,5.0,2.0,2.0,1.91,2.52,7.17,10.6,0.0182,0.121,0.015,0.0579,0.0982,1.03
ARAUS_00082,1,42.242,5.0,1.0,1.0,2.0,5.0,5.0,1.0,5.0,1.9,2.51,7.18,10.2,0.0172,0.121,0.0153,0.0572,0.0596,0.351
ARAUS_00237,1,36.032,5.0,1.0,1.0,2.0,4.0,5.0,2.0,3.0,1.9,2.35,8.24,10.5,0.0102,0.111,0.0175,0.0458,0.0353,0.272
ARAUS_00417,1,49.654,5.0,1.0,1.0,2.0,5.0,5.0,1.0,4.0,1.61,2.5,8.06,12.6,0.0265,0.0734,0.0176,0.0364,0.0676,0.554
ARAUS_00381,1,45.528,5.0,2.0,1.0,2.0,4.0,5.0,1.0,4.0,1.82,2.41,7.54,11.6,0.0372,0.102,0.0225,0.107,0.0966,0.992
ARAUS_00501,1,58.702,5.0,2.0,1.0,2.0,4.0,5.0,2.0,2.0,1.81,2.42,7.21,9.5,0.0276,0.0707,0.015,0.0392,0.249,1.47
ARAUS_00481,1,58.355,5.0,1.0,1.0,2.0,5.0,4.0,1.0,4.0,1.78,2.24,8.5,16.3,0.0083,0.0694,0.0178,0.0414,0.0239,0.398
ARAUS_00231,1,77.125,5.0,2.0,1.0,2.0,4.0,5.0,1.0,1.0,2.06,2.38,7.83,9.16,0.00764,0.0672,0.0144,0.0327,0.0215,0.3
ARAUS_00371,1,65.942,5.0,2.0,1.0,2.0,3.0,5.0,1.0,1.0,2.06,3.84,9.05,16.6,0.0126,0.0713,0.0143,0.0298,0.0821,0.941
ARAUS_00243,1,53.646,5.0,2.0,3.0,2.0,3.0,4.0,2.0,3.0,1.57,1.83,13.2,16.5,0.011,0.0992,0.028,0.0614,0.119,1.05
ARAUS_00123,1,48.911,5.0,2.0,2.0,2.0,4.0,5.0,1.0,2.0,1.23,1.35,13.1,15.4,0.00935,0.103,0.03,0.0683,0.0725,1.15
ARAUS_00048,1,77.547,5.0,3.0,2.0,2.0,3.0,5.0,1.0,1.0,1.21,1.75,7.01,10.3,0.0231,0.0726,0.0274,0.102,0.11,0.953
ARAUS_00393,1,54.001,5.0,2.0,1.0,2.0,2.0,5.0,2.0,2.0,1.16,1.67,7.07,12.3,0.0918,0.341,0.0229,0.0832,0.126,0.971
ARAUS_00025,1,41.377,5.0,2.0,1.0,2.0,4.0,5.0,1.0,4.0,1.27,1.48,15.2,20.9,0.0389,0.116,0.0293,0.0604,0.131,1.31
ARAUS_00519,1,43.696,5.0,4.0,2.0,2.0,2.0,4.0,2.0,1.0,1.13,2.01,8.84,13.3,0.0207,0.0782,0.0243,0.0491,0.194,1.37
ARAUS_00124,1,50.88,5.0,3.0,1.0,2.0,3.0,4.0,1.0,5.0,1.08,1.66,8.83,14.8,0.0288,0.0854,0.0237,0.0482,0.164,1.31
ARAUS_00169,1,41.766,5.0,2.0,1.0,2.0,5.0,5.0,1.0,4.0,1.26,2.01,13.0,19.3,0.0274,0.11,0.0289,0.0615,0.117,1.06
ARAUS_00224,1,56.752,5.0,2.0,1.0,2.0,4.0,5.0,1.0,2.0,1.16,1.66,12.5,15.6,0.0209,0.094,0.0304,0.0734,0.0857,0.916
ARAUS_00344,1,48.143,5.0,1.0,1.0,2.0,4.0,5.0,1.0,2.0,1.73,1.89,16.4,18.3,0.00813,0.11,0.0247,0.0573,0.0206,0.342
ARAUS_00519,1,48.431,5.0,2.0,2.0,2.0,4.0,4.0,2.0,4.0,1.18,1.59,13.8,23.8,0.0302,0.133,0.0313,0.07,0.0619,0.608
ARAUS_00312,1,37.937,5.0,2.0,2.0,2.0,4.0,5.0,2.0,4.0,1.4,1.67,14.2,19.6,0.00778,0.0941,0.0288,0.0539,0.0698,0.98
ARAUS_00047,1,42.823,5.0,1.0,1.0,2.0,3.0,4.0,2.0,4.0,1.38,2.06,15.1,23.9,0.0118,0.101,0.0293,0.0652,0.055,0.687
ARAUS_00048,1,61.732,5.0,2.0,3.0,2.0,1.0,4.0,1.0,1.0,1.15,1.73,11.0,24.2,0.0244,0.166,0.0232,0.0825,0.449,1.17
ARAUS_00286,1,34.735,5.0,1.0,1.0,2.0,5.0,5.0,1.0,5.0,1.6,1.88,14.8,21.2,0.0151,0.109,0.0284,0.111,0.0436,0.478
ARAUS_00185,1,46.086,5.0,1.0,2.0,2.0,5.0,5.0,1.0,5.0,1.23,2.21,8.74,13.4,0.0193,0.0828,0.022,0.0473,0.158,1.18
ARAUS_00278,1,56.986,5.0,1.0,1.0,2.0,4.0,5.0,1.0,4.0,1.65,2.54,4.65,9.69,0.0409,0.14,0.0148,0.0566,0.153,1.39
ARAUS_00468,1,49.56,5.0,1.0,2.0,2.0,5.0,5.0,3.0,2.0,1.73,2.53,4.66,9.69,0.0299,0.074,0.0197,0.0925,0.12,1.16
ARAUS_00068,1,40.528,5.0,1.0,1.0,2.0,5.0,5.0,1.0,4.0,1.54,2.41,5.22,10.2,0.0202,0.0724,0.0177,0.054,0.0732,1.09
ARAUS_00503,1,64.293,5.0,3.0,1.0,2.0,2.0,5.0,1.0,2.0,1.95,2.31,7.05,11.9,0.0114,0.0748,0.0155,0.0437,0.05,1.0
ARAUS_00328,1,41.648,5.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,1.79,3.26,4.66,11.4,0.0354,0.102,0.019,0.115,0.088,0.938
ARAUS_00443,1,74.727,5.0,1.0,1.0,2.0,5.0,5.0,1.0,3.0,1.97,2.22,6.53,11.7,0.0135,0.0691,0.0172,0.079,0.03,0.434
ARAUS_00298,1,57.216,5.0,2.0,1.0,2.0,5.0,5.0,1.0,4.0,2.0,2.41,6.92,15.3,0.0148,0.0633,0.0136,0.0771,0.0494,0.703
ARAUS_00162,1,38.895,5.0,4.0,1.0,2.0,2.0,5.0,2.0,4.0,1.4,1.95,8.24,14.5,0.0432,0.104,0.029,0.0949,0.359,1.29
ARAUS_00377,1,46.528,5.0,2.0,1.0,2.0,4.0,5.0,1.0,3.0,1.24,2.2,7.66,12.7,0.0185,0.0648,0.027,0.0889,0.555,2.18
ARAUS_00137,1,41.64,5.0,1.0,1.0,2.0,5.0,5.0,1.0,4.0,1.1,1.57,6.84,9.65,0.014,0.0773,0.0287,0.0887,0.308,1.62
ARAUS_00082,1,69.616,5.0,1.0,1.0,2.0,5.0,5.0,1.0,4.0,1.52,1.74,11.8,15.2,0.00817,0.0939,0.0259,0.0484,0.0535,1.14
ARAUS_00372,1,57.632,5.0,2.0,2.0,2.0,3.0,5.0,2.0,2.0,1.38,1.67,7.79,10.8,0.0104,0.0756,0.0265,0.0803,0.26,1.51
ARAUS_00294,1,44.267,5.0,4.0,2.0,2.0,2.0,4.0,2.0,5.0,1.4,2.89,11.7,23.3,0.0208,0.105,0.0224,0.124,0.416,2.08
ARAUS_00359,1,43.048,5.0,1.0,1.0,2.0,5.0,5.0,1.0,4.0,1.88,2.02,11.8,16.0,0.00842,0.096,0.0205,0.0426,0.0496,0.474
ARAUS_00328,1,37.439,5.0,2.0,2.0,2.0,4.0,4.0,2.0,4.0,1.77,2.0,12.4,17.4,0.0184,0.0693,0.0171,0.036,0.0785,1.08
ARAUS_00113,1,53.575,5.0,4.0,1.0,2.0,2.0,4.0,2.0,2.0,1.78,1.96,12.4,17.8,0.0136,0.0651,0.0162,0.0358,0.313,1.93
ARAUS_00048,1,41.721,5.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,1.72,1.94,13.6,18.9,0.0126,0.082,0.0218,0.07,0.0503,1.5
ARAUS_00385,1,93.679,5.0,2.0,2.0,2.0,4.0,5.0,1.0,1.0,1.71,2.14,13.8,19.8,0.0249,0.133,0.0207,0.0757,0.322,1.07
ARAUS_00530,1,65.719,5.0,2.0,1.0,2.0,2.0,5.0,1.0,2.0,1.6,1.84,20.0,23.5,0.0106,0.114,0.0284,0.063,0.0643,0.95
ARAUS_00028,1,45.367,5.0,2.0,2.0,2.0,4.0,4.0,2.0,3.0,1.39,1.87,7.56,13.7,0.019,0.0882,0.0198,0.0482,0.282,1.04
ARAUS_00123,1,63.049,5.0,3.0,2.0,2.0,4.0,5.0,1.0,2.0,1.61,3.76,8.18,16.1,0.0147,0.0634,0.0184,0.0478,0.323,1.34
ARAUS_00053,1,57.255,5.0,2.0,1.0,2.0,4.0,5.0,1.0,2.0,1.6,1.77,9.07,14.3,0.00907,0.079,0.019,0.036,0.177,0.915
ARAUS_00053,1,35.823,5.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,1.38,1.75,15.6,22.0,0.0209,0.0994,0.0313,0.0941,0.175,1.38
ARAUS_00143,1,51.65,5.0,2.0,1.0,2.0,2.0,5.0,2.0,2.0,1.75,1.94,27.4,32.3,0.0112,0.128,0.0307,0.0622,0.233,1.05
ARAUS_00025,1,46.711,5.0,1.0,1.0,2.0,4.0,5.0,1.0,4.0,1.01,1.59,15.2,23.0,0.0345,0.114,0.0382,0.102,0.124,1.16
ARAUS_00385,1,51.76,5.0,2.0,2.0,2.0,4.0,5.0,1.0,2.0,1.07,1.94,16.3,30.4,0.045,0.156,0.0406,0.0982,0.32,1.27
ARAUS_00365,1,52.517,5.0,4.0,1.0,2.0,4.0,5.0,1.0,1.0,1.19,2.68,17.1,30.7,0.138,0.644,0.049,0.142,0.345,3.19
ARAUS_00540,1,59.089,5.0,4.0,2.0,2.0,2.0,4.0,2.0,2.0,1.14,1.92,16.7,30.8,0.072,0.294,0.044,0.105,0.264,1.25
ARAUS_00117,1,84.002,5.0,2.0,2.0,2.0,4.0,4.0,2.0,4.0,1.8,2.46,27.0,39.3,0.0181,0.11,0.0375,0.286,0.205,1.61
ARAUS_00092,1,62.287,5.0,1.0,1.0,2.0,4.0,5.0,1.0,2.0,2.23,2.52,35.4,45.1,0.0158,0.0998,0.0323,0.0754,0.0752,0.791
ARAUS_00241,1,65.688,5.0,1.0,1.0,2.0,4.0,5.0,1.0,4.0,1.72,2.72,13.3,22.7,0.0198,0.0995,0.0275,0.14,0.145,1.48
ARAUS_00256,1,57.478,5.0,2.0,1.0,2.0,3.0,4.0,1.0,3.0,1.56,1.91,9.51,17.3,0.025,0.0816,0.0227,0.0704,0.173,1.68
ARAUS_00241,1,60.52,5.0,3.0,1.0,2.0,3.0,5.0,2.0,4.0,1.62,1.92,9.91,13.1,0.0109,0.0945,0.0225,0.0554,0.0852,0.881
ARAUS_00296,1,55.074,5.0,1.0,1.0,2.0,4.0,4.0,1.0,4.0,1.56,1.89,9.93,15.1,0.0123,0.108,0.0231,0.0461,0.0869,0.927
ARAUS_00216,1,75.556,5.0,3.0,1.0,2.0,2.0,4.0,1.0,1.0,1.57,1.79,19.1,25.5,0.0348,0.104,0.0323,0.0847,0.301,1.27
ARAUS_00417,1,68.06,5.0,1.0,1.0,2.0,4.0,4.0,1.0,4.0,1.01,1.32,8.54,13.4,0.0126,0.0827,0.027,0.0509,0.231,1.3
ARAUS_00437,1,49.961,5.0,1.0,1.0,2.0,4.0,4.0,1.0,2.0,1.46,1.64,10.1,14.7,0.00734,0.0844,0.0222,0.0406,0.128,0.77
ARAUS_00241,1,50.962,5.0,2.0,2.0,2.0,3.0,5.0,1.0,4.0,1.61,1.88,25.0,32.2,0.012,0.119,0.034,0.0723,0.0424,0.564
ARAUS_00144,1,63.955,5.0,3.0,1.0,2.0,3.0,5.0,1.0,3.0,1.25,1.51,13.1,16.3,0.00998,0.102,0.0284,0.0599,0.0506,0.394
ARAUS_00274,1,39.606,5.0,3.0,2.0,2.0,3.0,5.0,3.0,2.0,1.34,1.56,13.2,16.4,0.0104,0.096,0.0298,0.0633,0.0503,0.416
ARAUS_00434,1,46.551,5.0,1.0,2.0,2.0,4.0,4.0,2.0,5.0,1.65,2.06,14.8,17.6,0.0101,0.108,0.0248,0.0504,0.0302,0.311
ARAUS_00119,1,38.919,5.0,1.0,1.0,2.0,5.0,5.0,1.0,5.0,1.23,2.94,10.5,22.7,0.0102,0.0943,0.0337,0.0783,0.0951,1.06
ARAUS_00089,1,80.411,5.0,4.0,2.0,2.0,2.0,4.0,2.0,4.0,1.28,1.47,11.0,13.4,0.00832,0.0977,0.0292,0.0646,0.0756,0.973
ARAUS_00014,1,53.608,5.0,2.0,2.0,2.0,2.0,5.0,1.0,4.0,1.74,1.92,14.7,17.2,0.00845,0.102,0.0244,0.0496,0.043,0.75
ARAUS_00189,1,47.335,5.0,4.0,2.0,2.0,2.0,4.0,2.0,2.0,1.45,1.88,14.1,22.5,0.0126,0.119,0.0303,0.0682,0.0376,0.393
ARAUS_00479,1,54.229,5.0,4.0,4.0,2.0,2.0,4.0,2.0,2.0,1.26,2.61,11.0,22.3,0.0437,0.174,0.0345,0.0715,0.304,2.34
ARAUS_00104,1,57.444,5.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0,1.12,1.53,10.2,16.5,0.0116,0.0987,0.0332,0.0646,0.209,1.5
ARAUS_00119,1,45.159,5.0,1.0,1.0,2.0,5.0,5.0,1.0,5.0,1.39,1.76,12.4,17.3,0.00941,0.0962,0.0284,0.0683,0.123,1.38
ARAUS_00434,1,52.31,5.0,1.0,1.0,2.0,4.0,4.0,2.0,4.0,1.77,1.92,19.3,22.6,0.00944,0.116,0.0265,0.0544,0.0719,0.697
ARAUS_00407,1,46.239,5.0,1.0,1.0,2.0,4.0,4.0,2.0,4.0,1.72,1.96,12.6,18.2,0.0151,0.0875,0.0278,0.113,0.0763,0.814
ARAUS_00272,1,50.823,5.0,2.0,2.0,2.0,4.0,4.0,2.0,3.0,1.59,2.33,10.3,16.0,0.0202,0.0902,0.0277,0.277,0.15,1.06
ARAUS_00312,1,37.249,5.0,2.0,2.0,2.0,4.0,5.0,1.0,4.0,1.59,1.87,10.2,14.9,0.014,0.0986,0.0222,0.0458,0.0738,0.715
ARAUS_00137,1,45.728,5.0,1.0,1.0,2.0,4.0,5.0,1.0,5.0,1.56,1.87,9.89,14.6,0.0141,0.104,0.021,0.0539,0.0752,0.752
ARAUS_00053,1,44.863,5.0,2.0,2.0,2.0,4.0,4.0,1.0,4.0,1.35,1.97,16.1,28.3,0.0452,0.143,0.037,0.0913,0.399,2.21
ARAUS_00286,1,55.503,5.0,2.0,1.0,2.0,4.0,4.0,1.0,4.0,1.33,2.34,21.2,33.7,0.0219,0.114,0.039,0.122,0.23,1.36
ARAUS_00019,1,44.576,5.0,1.0,2.0,2.0,4.0,5.0,2.0,3.0,1.32,1.93,8.71,13.9,0.0266,0.0617,0.022,0.0516,0.172,0.949
ARAUS_00279,1,76.385,5.0,2.0,1.0,2.0,4.0,5.0,1.0,3.0,1.2,1.65,7.75,11.6,0.0209,0.0705,0.0244,0.056,0.132,1.22
ARAUS_00384,1,47.958,5.0,1.0,1.0,2.0,5.0,5.0,1.0,5.0,1.79,2.2,10.5,13.5,0.0102,0.0814,0.0206,0.0397,0.0574,0.643
ARAUS_00308,1,93.581,5.0,2.0,1.0,2.0,4.0,4.0,2.0,2.0,1.84,2.22,12.0,19.7,0.0198,0.102,0.0226,0.0688,0.135,1.5
ARAUS_00256,1,36.373,5.0,2.0,1.0,2.0,4.0,5.0,3.0,3.0,1.2,1.47,9.09,14.1,0.206,0.38,0.0359,0.0893,0.159,1.04
ARAUS_00270,1,45.909,5.0,1.0,1.0,2.0,5.0,5.0,1.0,3.0,1.22,1.4,9.54,11.7,0.0182,0.0964,0.0277,0.0538,0.116,1.13
ARAUS_00108,1,68.82,5.0,2.0,1.0,2.0,4.0,5.0,1.0,3.0,1.58,1.83,11.5,14.6,0.00964,0.101,0.0259,0.0518,0.0279,0.493
ARAUS_00280,1,37.839,5.0,2.0,2.0,2.0,4.0,5.0,1.0,4.0,1.04,2.07,9.47,24.6,0.0395,0.119,0.0287,0.0709,0.301,2.69
ARAUS_00330,1,67.942,5.0,2.0,1.0,2.0,4.0,5.0,1.0,2.0,1.24,2.2,10.9,27.2,0.0712,0.156,0.0275,0.0727,0.362,2.68
ARAUS_00505,1,50.822,5.0,1.0,1.0,2.0,5.0,5.0,1.0,1.0,1.49,1.82,12.0,24.6,0.0166,0.0984,0.0248,0.0623,0.201,2.65
ARAUS_00055,1,51.919,5.0,2.0,1.0,2.0,4.0,5.0,1.0,2.0,1.32,3.52,12.5,28.7,0.0356,0.114,0.0305,0.0723,0.76,2.4
ARAUS_00505,1,48.885,5.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,1.12,2.16,12.4,26.7,0.0469,0.117,0.0315,0.0748,0.741,2.39
ARAUS_00385,1,60.609,5.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,1.21,1.84,13.3,27.6,0.0804,0.149,0.0304,0.0748,0.676,2.37
ARAUS_00260,1,38.392,5.0,2.0,1.0,2.0,5.0,5.0,2.0,5.0,1.48,1.73,17.6,29.1,0.0251,0.113,0.037,0.0782,0.38,2.14
ARAUS_00156,1,48.995,5.0,2.0,1.0,2.0,5.0,5.0,2.0,5.0,1.03,1.74,10.9,15.4,0.0158,0.096,0.0267,0.055,1.06,3.02
ARAUS_00466,1,50.719,5.0,3.0,1.0,2.0,5.0,5.0,1.0,4.0,1.46,2.04,6.98,16.8,0.0135,0.0636,0.0262,0.079,0.21,0.992
ARAUS_00196,1,73.583,5.0,2.0,2.0,2.0,3.0,4.0,2.0,3.0,1.74,2.17,7.91,17.2,0.00918,0.0596,0.0216,0.0716,0.189,0.932
ARAUS_00031,1,63.496,5.0,2.0,1.0,2.0,4.0,5.0,1.0,4.0,1.25,1.65,6.75,9.47,0.00736,0.0732,0.0234,0.0465,0.0325,0.355
ARAUS_00186,1,46.799,5.0,2.0,4.0,2.0,4.0,5.0,1.0,4.0,1.57,1.93,8.76,12.4,0.00739,0.085,0.0234,0.0509,0.16,1.43
ARAUS_00464,1,66.87,5.0,1.0,1.0,2.0,4.0,4.0,4.0,3.0,1.24,2.46,16.0,27.6,0.124,0.556,0.0537,0.266,0.349,2.47
ARAUS_00149,1,89.703,5.0,2.0,3.0,2.0,4.0,4.0,1.0,4.0,1.44,1.89,18.9,29.0,0.0132,0.127,0.0393,0.116,0.0602,0.653
ARAUS_20040,1,99.644,5.0,1.0,1.0,2.0,4.0,4.0,2.0,2.0,1.42,1.57,11.5,15.5,0.0114,0.0865,0.0265,0.059,0.0507,0.437
ARAUS_20001,1,42.373,5.0,2.0,2.0,2.0,4.0,5.0,1.0,4.0,1.44,3.04,9.83,19.1,0.0627,0.263,0.0239,0.0819,0.261,2.57
ARAUS_20031,1,69.54,5.0,3.0,2.0,2.0,3.0,4.0,3.0,2.0,1.28,1.8,10.1,32.5,0.0236,0.0898,0.0257,0.15,0.103,1.21
ARAUS_20032,1,121.662,5.0,2.0,3.0,2.0,4.0,4.0,5.0,2.0,2.15,2.92,7.99,23.5,0.0619,0.227,0.0176,0.0757,0.514,1.37
ARAUS_20002,1,85.535,5.0,1.0,2.0,2.0,5.0,5.0,1.0,2.0,2.19,2.7,9.83,15.0,0.00986,0.0792,0.016,0.0365,0.417,1.2
ARAUS_20040,1,97.59,5.0,1.0,1.0,2.0,5.0,5.0,2.0,2.0,2.08,2.59,9.55,12.2,0.0139,0.0672,0.0199,0.0379,0.298,1.05
ARAUS_20009,1,98.871,5.0,4.0,2.0,2.0,3.0,3.0,1.0,1.0,1.22,1.42,17.0,24.1,0.00931,0.0918,0.0385,0.0917,0.118,1.2
ARAUS_20003,1,53.007,5.0,2.0,1.0,2.0,4.0,5.0,1.0,4.0,1.04,1.47,15.5,22.8,0.0175,0.108,0.0563,0.15,0.0547,1.46
ARAUS_20007,1,65.983,5.0,1.0,1.0,2.0,5.0,4.0,2.0,5.0,1.44,2.35,8.51,16.0,0.0176,0.105,0.0229,0.0826,0.0914,1.3
ARAUS_20005,1,87.52,5.0,1.0,1.0,2.0,5.0,5.0,2.0,3.0,1.41,2.66,5.62,11.3,0.035,0.125,0.0169,0.039,0.244,1.6
ARAUS_20001,1,60.638,5.0,2.0,4.0,2.0,4.0,2.0,4.0,4.0,1.22,3.33,12.0,30.8,0.0564,0.304,0.0395,0.163,0.536,2.47
ARAUS_20019,1,44.447,5.0,2.0,2.0,2.0,4.0,5.0,1.0,3.0,1.46,1.93,8.64,13.6,0.0364,0.102,0.0219,0.108,0.229,1.44
ARAUS_20001,1,45.232,5.0,2.0,2.0,2.0,4.0,5.0,1.0,3.0,1.61,2.15,9.95,12.6,0.00875,0.0831,0.0228,0.0499,0.0259,0.37
ARAUS_20001,1,66.23,5.0,2.0,2.0,2.0,4.0,5.0,1.0,3.0,1.75,2.36,9.66,12.6,0.0075,0.0765,0.02,0.0395,0.0318,0.382
ARAUS_20001,1,55.216,5.0,2.0,2.0,2.0,4.0,5.0,1.0,4.0,1.19,1.7,13.9,18.1,0.0183,0.106,0.066,0.176,0.0226,0.323
ARAUS_20001,1,51.767,5.0,2.0,2.0,2.0,4.0,5.0,2.0,5.0,1.72,2.33,9.11,13.0,0.0106,0.0766,0.0205,0.0432,0.042,0.445
ARAUS_20060,1,54.23,5.0,3.0,1.0,2.0,2.0,5.0,2.0,4.0,1.53,1.67,7.26,9.2,0.00602,0.0755,0.0184,0.0339,0.0111,0.231
ARAUS_20010,1,67.535,5.0,1.0,1.0,2.0,4.0,1.0,1.0,5.0,1.34,1.62,9.63,15.9,0.00775,0.0727,0.0248,0.0602,0.124,0.575
ARAUS_20036,1,47.645,5.0,1.0,2.0,2.0,5.0,4.0,2.0,4.0,1.91,2.46,7.29,12.5,0.0087,0.0665,0.0236,0.0818,0.136,0.549
ARAUS_20019,1,43.495,5.0,2.0,2.0,2.0,4.0,5.0,1.0,3.0,1.16,1.59,11.5,23.7,0.0229,0.122,0.0251,0.0733,0.354,1.93
ARAUS_20033,1,72.298,5.0,2.0,1.0,2.0,2.0,4.0,1.0,2.0,1.19,1.43,9.6,17.2,0.00835,0.117,0.0255,0.0686,0.0281,0.239
ARAUS_20004,1,110.937,5.0,1.0,1.0,2.0,4.0,5.0,1.0,2.0,1.28,1.63,5.57,7.54,0.00683,0.0709,0.0182,0.0342,0.0802,1.11
ARAUS_20001,1,56.137,5.0,2.0,2.0,2.0,5.0,5.0,1.0,4.0,1.51,2.37,13.4,31.2,0.0598,0.213,0.026,0.0599,0.217,1.75
ARAUS_20005,1,63.708,5.0,2.0,1.0,2.0,4.0,5.0,1.0,2.0,2.27,3.76,5.49,16.9,0.0249,0.121,0.0135,0.0612,0.374,1.36
