participant,soundscape,masker,stimulus_index,time_taken,Savg_r,Smax_r,Navg_r,Nmax_r,Favg_r,Fmax_r,Ravg_r,Rmax_r,Tavg_r,Tmax_r
ARAUS_00299,R0087_segment_binaural_44100_1.wav,silence_00004.wav,7,81.794,1.19,1.69,18.6,31.5,0.0319,0.136,0.0349,0.0993,0.651,2.44
ARAUS_00302,R0076_segment_binaural_44100_1.wav,bird_00076.wav,12,92.303,1.32,1.53,21.0,30.5,0.0173,0.124,0.0358,0.0649,0.183,1.29
ARAUS_00307,R0103_segment_binaural_44100_1.wav,silence_00002.wav,14,43.778,1.22,1.5,18.6,34.0,0.0231,0.106,0.035,0.0885,0.222,1.88
ARAUS_00312,R0123_segment_binaural_44100_2.wav,traffic_00003.wav,15,42.599,1.21,1.74,17.2,36.9,0.0304,0.147,0.0337,0.0768,0.834,6.03
ARAUS_00322,R0117_segment_binaural_44100_1.wav,silence_00002.wav,37,42.857,1.2,1.55,16.6,25.6,0.0189,0.118,0.0365,0.115,0.168,1.58
ARAUS_00325,R0105_segment_binaural_44100_1.wav,bird_00041.wav,7,56.56,1.33,2.32,18.2,33.1,0.0577,0.244,0.0378,0.106,0.407,2.22
ARAUS_00325,R0090_segment_binaural_44100_2.wav,bird_00061.wav,33,42.161,1.82,2.85,27.6,47.2,0.0314,0.111,0.0311,0.11,0.527,2.18
ARAUS_00341,R0091_segment_binaural_44100_1.wav,silence_00001.wav,45,57.673,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00360,R0091_segment_binaural_44100_1.wav,silence_00005.wav,45,47.678,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00364,R0061_segment_binaural_44100_1.wav,bird_00063.wav,41,58.88,1.76,2.75,15.6,27.6,0.0664,0.299,0.0341,0.253,0.331,2.33
ARAUS_00364,R0074_segment_binaural_44100_2.wav,silence_00004.wav,42,62.906,1.26,1.88,23.5,35.0,0.0214,0.186,0.0428,0.146,0.268,1.49
ARAUS_00377,R0091_segment_binaural_44100_1.wav,silence_00002.wav,45,48.551,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00380,R0105_segment_binaural_44100_2.wav,bird_00066.wav,38,47.441,1.32,2.13,17.3,34.4,0.0598,0.25,0.0363,0.12,0.382,3.57
ARAUS_00387,R0020_segment_binaural_44100_1.wav,construction_00040.wav,37,50.323,1.29,2.07,10.7,16.1,0.00988,0.0839,0.0234,0.0611,0.364,1.47
ARAUS_00388,R0094_segment_binaural_44100_2.wav,silence_00003.wav,11,67.0,1.51,1.82,17.1,23.3,0.0129,0.113,0.0288,0.0745,0.0789,1.13
ARAUS_00389,R0074_segment_binaural_44100_2.wav,water_00040.wav,6,50.916,1.57,1.9,26.1,36.2,0.0183,0.162,0.0371,0.107,0.203,1.31
ARAUS_00389,R0074_segment_binaural_44100_2.wav,traffic_00038.wav,19,56.557,1.29,1.84,25.0,35.4,0.0181,0.164,0.0413,0.128,0.222,1.35
ARAUS_00389,R0091_segment_binaural_44100_1.wav,silence_00004.wav,45,74.432,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00404,R0047_segment_binaural_44100_1.wav,bird_00074.wav,28,56.767,1.46,2.04,23.8,33.0,0.0178,0.129,0.0317,0.058,0.211,2.03
ARAUS_00417,R0117_segment_binaural_44100_2.wav,traffic_00015.wav,36,68.672,1.24,1.47,18.4,28.1,0.0179,0.122,0.0359,0.0891,0.171,1.39
ARAUS_00417,R0016_segment_binaural_44100_1.wav,bird_00024.wav,39,55.816,1.42,2.86,29.1,56.7,0.0702,0.187,0.0564,0.431,0.763,4.12
ARAUS_00434,R0091_segment_binaural_44100_1.wav,silence_00004.wav,45,63.231,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00446,R0011_segment_binaural_44100_2.wav,construction_00014.wav,4,119.829,1.17,1.69,20.2,32.0,0.0249,0.141,0.0396,0.0929,0.0716,0.623
ARAUS_00456,R0129_segment_binaural_44100_2.wav,water_00023.wav,29,62.092,1.68,2.19,18.7,57.2,0.0553,0.296,0.0309,0.11,0.133,3.21
ARAUS_00467,R0037_segment_binaural_44100_2.wav,bird_00009.wav,37,50.318,1.43,2.56,26.0,45.4,0.0699,0.139,0.0461,0.235,0.423,2.09
ARAUS_00474,R0015_segment_binaural_44100_2.wav,wind_00035.wav,29,47.991,1.56,1.85,25.4,32.5,0.0204,0.119,0.0311,0.102,0.239,2.02
ARAUS_00480,R0130_segment_binaural_44100_2.wav,wind_00024.wav,13,66.688,1.28,1.44,25.6,36.6,0.0137,0.13,0.0361,0.0969,0.589,3.23
ARAUS_00480,R0096_segment_binaural_44100_1.wav,traffic_00020.wav,32,54.198,1.49,1.8,21.9,29.8,0.014,0.105,0.0303,0.0572,0.41,2.91
ARAUS_00480,R0091_segment_binaural_44100_1.wav,silence_00005.wav,45,58.013,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00484,R0091_segment_binaural_44100_1.wav,silence_00004.wav,45,66.392,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00487,R0091_segment_binaural_44100_1.wav,silence_00002.wav,45,66.168,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00488,R0091_segment_binaural_44100_1.wav,silence_00003.wav,45,54.954,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00492,R0103_segment_binaural_44100_1.wav,traffic_00012.wav,39,41.124,1.42,2.33,24.7,53.9,0.0226,0.104,0.0401,0.295,0.27,1.77
ARAUS_00496,R0084_segment_binaural_44100_2.wav,bird_00006.wav,26,55.902,1.2,1.77,19.2,40.7,0.0318,0.125,0.0407,0.162,0.417,2.19
ARAUS_00500,R0073_segment_binaural_44100_1.wav,bird_00016.wav,11,61.711,1.38,2.9,22.9,38.1,0.0313,0.161,0.0406,0.107,0.621,3.18
ARAUS_00500,R0073_segment_binaural_44100_1.wav,wind_00040.wav,13,62.121,1.47,1.75,29.8,48.2,0.0168,0.173,0.0342,0.0761,0.367,2.34
ARAUS_00500,R0073_segment_binaural_44100_1.wav,bird_00041.wav,30,61.519,1.23,2.23,22.5,35.5,0.0699,0.286,0.0444,0.107,0.574,3.18
ARAUS_00508,R0091_segment_binaural_44100_1.wav,silence_00003.wav,45,52.347,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00509,R0091_segment_binaural_44100_1.wav,silence_00004.wav,45,86.083,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00512,R0016_segment_binaural_44100_2.wav,silence_00002.wav,9,55.4,1.2,1.65,23.8,41.7,0.0409,0.113,0.0421,0.12,0.656,3.88
ARAUS_00512,R0091_segment_binaural_44100_1.wav,silence_00002.wav,45,69.054,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00526,R0055_segment_binaural_44100_1.wav,traffic_00026.wav,8,45.077,1.47,1.93,17.0,24.4,0.0161,0.112,0.0279,0.0638,0.161,1.66
ARAUS_00528,R0109_segment_binaural_44100_2.wav,bird_00003.wav,14,43.55,1.45,2.62,16.8,30.4,0.0448,0.125,0.0343,0.0834,0.452,2.17
ARAUS_00528,R0070_segment_binaural_44100_2.wav,wind_00022.wav,29,47.15,1.37,1.77,25.0,29.5,0.0133,0.14,0.0404,0.0916,0.163,0.999
ARAUS_00528,R0091_segment_binaural_44100_1.wav,silence_00003.wav,45,43.374,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00531,R0091_segment_binaural_44100_1.wav,silence_00001.wav,45,63.018,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00571,R0091_segment_binaural_44100_1.wav,silence_00001.wav,45,58.017,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00583,R0091_segment_binaural_44100_1.wav,silence_00003.wav,45,48.171,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00584,R0087_segment_binaural_44100_2.wav,construction_00027.wav,39,62.281,1.89,2.51,30.3,47.3,0.0248,0.107,0.027,0.0693,0.481,1.94
ARAUS_00584,R0072_segment_binaural_44100_1.wav,traffic_00018.wav,44,59.267,1.44,1.76,30.5,55.9,0.0181,0.125,0.0468,0.205,0.161,1.47
ARAUS_00590,R0091_segment_binaural_44100_1.wav,silence_00005.wav,45,42.79,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00596,R0091_segment_binaural_44100_1.wav,silence_00001.wav,45,81.146,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_10002,R1006_segment_binaural_44100.wav,silence_10001.wav,32,50.103,1.43,2.15,15.9,29.5,0.0195,0.105,0.0274,0.0545,0.0932,0.676
ARAUS_00609,R0091_segment_binaural_44100_1.wav,silence_00004.wav,45,50.727,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00618,R0109_segment_binaural_44100_1.wav,traffic_00009.wav,31,69.088,1.26,1.57,19.6,38.0,0.0159,0.103,0.0418,0.196,0.3,2.05
ARAUS_00618,R0091_segment_binaural_44100_1.wav,silence_00003.wav,45,63.487,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00619,R0087_segment_binaural_44100_1.wav,construction_00008.wav,13,52.582,1.62,2.13,22.5,36.8,0.105,0.292,0.0306,0.102,0.518,2.3
ARAUS_00644,R0087_segment_binaural_44100_1.wav,bird_00074.wav,41,51.03,1.26,1.92,19.3,31.5,0.0363,0.119,0.0349,0.0993,0.657,2.44
ARAUS_00675,R0091_segment_binaural_44100_1.wav,silence_00005.wav,45,63.561,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00676,R0091_segment_binaural_44100_1.wav,silence_00001.wav,45,45.456,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00678,R0042_segment_binaural_44100_1.wav,traffic_00013.wav,34,65.335,1.34,1.83,18.3,25.1,0.0142,0.127,0.0304,0.0626,0.121,1.03
ARAUS_00680,R0091_segment_binaural_44100_1.wav,silence_00005.wav,45,57.102,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_20003,R0091_segment_binaural_44100_1.wav,silence_20001.wav,45,62.319,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_20004,R0091_segment_binaural_44100_1.wav,silence_20002.wav,45,70.181,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_20005,S0023_1min_SQobold_bin_44100_1.wav,water_20027.wav,23,88.996,1.46,1.73,28.0,39.2,0.0252,0.143,0.0427,0.0892,0.3,2.5
ARAUS_20005,S0023_1min_SQobold_bin_44100_1.wav,construction_20004.wav,34,77.383,1.41,1.77,25.0,38.2,0.0301,0.139,0.0381,0.114,0.447,2.75
ARAUS_20018,R0091_segment_binaural_44100_1.wav,silence_20002.wav,45,51.432,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_20063,R0091_segment_binaural_44100_1.wav,silence_20001.wav,45,48.662,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00002,R0103_segment_binaural_44100_1.wav,water_00030.wav,6,88.978,1.49,1.94,26.1,40.6,0.0263,0.115,0.0386,0.0805,0.1,1.71
ARAUS_00002,R0016_segment_binaural_44100_1.wav,bird_00049.wav,8,82.227,1.3,1.91,26.5,41.8,0.0523,0.176,0.0413,0.098,0.692,3.96
ARAUS_00025,R0073_segment_binaural_44100_2.wav,water_00077.wav,14,41.952,1.39,1.65,30.2,55.4,0.0175,0.135,0.0413,0.0927,0.463,2.23
ARAUS_00042,R0091_segment_binaural_44100_1.wav,silence_00002.wav,45,63.54,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00050,R0073_segment_binaural_44100_1.wav,bird_00032.wav,8,40.079,1.18,1.58,22.4,37.3,0.0349,0.189,0.0402,0.105,0.548,3.17
ARAUS_00050,R0091_segment_binaural_44100_1.wav,silence_00005.wav,45,41.6,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00052,R0091_segment_binaural_44100_1.wav,silence_00002.wav,45,37.969,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00053,R0091_segment_binaural_44100_1.wav,silence_00003.wav,45,64.536,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00055,R0073_segment_binaural_44100_2.wav,water_00003.wav,9,34.816,1.39,1.62,24.2,31.4,0.0208,0.126,0.0358,0.0815,0.603,2.57
ARAUS_00061,R0091_segment_binaural_44100_1.wav,silence_00001.wav,45,45.015,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00067,R0091_segment_binaural_44100_1.wav,silence_00002.wav,45,50.352,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00082,R0016_segment_binaural_44100_2.wav,wind_00034.wav,23,81.45,1.55,2.1,27.2,43.0,0.0365,0.103,0.0368,0.118,0.584,3.71
ARAUS_00082,R0091_segment_binaural_44100_1.wav,silence_00002.wav,45,70.346,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00088,R0109_segment_binaural_44100_2.wav,construction_00009.wav,33,47.977,1.54,1.98,17.7,28.1,0.0269,0.137,0.0332,0.0812,0.193,1.34
ARAUS_00093,R0042_segment_binaural_44100_1.wav,construction_00030.wav,39,43.032,1.36,1.79,21.1,27.5,0.0129,0.123,0.0305,0.0652,0.163,0.898
ARAUS_00095,R0073_segment_binaural_44100_1.wav,bird_00050.wav,15,83.176,1.19,1.58,23.0,35.5,0.0396,0.179,0.0405,0.104,0.938,3.18
ARAUS_00117,R0016_segment_binaural_44100_2.wav,bird_00046.wav,38,43.77,1.26,1.86,25.5,43.7,0.0657,0.211,0.0408,0.124,0.927,4.78
ARAUS_00126,R0091_segment_binaural_44100_1.wav,silence_00001.wav,45,47.831,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00130,R0073_segment_binaural_44100_2.wav,bird_00027.wav,17,37.104,1.23,2.15,22.8,39.8,0.0292,0.126,0.0437,0.1,0.694,2.82
ARAUS_00130,R0105_segment_binaural_44100_1.wav,silence_00005.wav,19,51.112,1.25,1.54,17.4,33.1,0.0344,0.114,0.0368,0.106,0.389,1.81
ARAUS_00130,R0073_segment_binaural_44100_1.wav,bird_00027.wav,26,39.312,1.21,2.26,22.7,40.3,0.0293,0.162,0.0436,0.107,0.562,3.18
ARAUS_00131,R0091_segment_binaural_44100_1.wav,silence_00001.wav,45,33.889,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00132,R0088_segment_binaural_44100_2.wav,bird_00005.wav,28,51.376,1.33,1.71,20.0,30.0,0.0282,0.12,0.0335,0.0711,0.27,1.81
ARAUS_00147,R0037_segment_binaural_44100_1.wav,traffic_00027.wav,5,130.451,1.34,1.65,23.3,29.7,0.0113,0.134,0.0352,0.0743,0.132,1.82
ARAUS_00148,R0042_segment_binaural_44100_2.wav,traffic_00013.wav,11,47.765,1.3,1.62,17.5,25.6,0.0093,0.107,0.0305,0.0578,0.0943,1.28
ARAUS_00150,R0105_segment_binaural_44100_1.wav,construction_00034.wav,41,42.664,1.5,2.23,29.7,43.2,0.0222,0.139,0.0368,0.0868,0.356,1.84
ARAUS_00158,R0091_segment_binaural_44100_1.wav,silence_00003.wav,45,70.383,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00164,R0061_segment_binaural_44100_1.wav,bird_00062.wav,19,48.425,1.7,2.08,14.9,27.8,0.0302,0.0941,0.024,0.0515,0.185,1.36
ARAUS_00167,R0078_segment_binaural_44100_2.wav,construction_00013.wav,3,144.868,1.6,2.11,37.3,76.9,0.0755,0.176,0.0391,0.107,0.25,2.98
ARAUS_00167,R0016_segment_binaural_44100_1.wav,water_00076.wav,40,92.24,1.91,2.23,38.2,47.7,0.032,0.188,0.0337,0.0732,0.477,3.44
ARAUS_00215,R0105_segment_binaural_44100_2.wav,construction_00023.wav,25,37.928,1.45,2.33,19.8,32.4,0.0302,0.0978,0.0343,0.0809,0.202,1.51
ARAUS_00215,R0091_segment_binaural_44100_1.wav,silence_00005.wav,45,46.247,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00220,R0105_segment_binaural_44100_2.wav,wind_00033.wav,39,57.167,2.17,2.43,23.6,31.9,0.0228,0.105,0.0257,0.0787,0.132,1.38
ARAUS_00223,R0109_segment_binaural_44100_2.wav,construction_00016.wav,35,43.422,1.3,1.88,21.2,52.4,0.0259,0.152,0.039,0.0917,0.567,1.65
ARAUS_00223,R0028_segment_binaural_44100_1.wav,bird_00065.wav,39,81.271,1.36,1.85,15.0,25.5,0.0427,0.153,0.0416,0.144,0.172,1.54
ARAUS_00243,R0070_segment_binaural_44100_2.wav,silence_00003.wav,21,52.284,0.976,1.14,21.8,28.2,0.0139,0.131,0.0455,0.0905,0.255,1.15
ARAUS_00243,R0109_segment_binaural_44100_2.wav,water_00024.wav,43,55.263,1.71,1.92,18.4,27.4,0.0247,0.142,0.0303,0.0734,0.157,1.23
ARAUS_00261,R0091_segment_binaural_44100_1.wav,silence_00001.wav,45,67.368,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00276,R0095_segment_binaural_44100_1.wav,construction_00032.wav,13,97.146,1.79,2.34,27.2,37.5,0.0143,0.145,0.0342,0.0767,0.296,2.14
ARAUS_00282,R0016_segment_binaural_44100_1.wav,bird_00052.wav,43,60.016,1.28,1.78,26.4,40.9,0.0495,0.186,0.0546,0.183,0.744,4.12
ARAUS_00283,R0109_segment_binaural_44100_2.wav,wind_00023.wav,13,37.112,1.33,1.55,19.4,28.7,0.0238,0.146,0.0341,0.0792,0.147,1.38
ARAUS_00285,R0073_segment_binaural_44100_1.wav,wind_00029.wav,21,41.445,1.4,1.62,27.6,38.1,0.0175,0.169,0.0352,0.0835,0.348,2.72
ARAUS_00287,R0091_segment_binaural_44100_1.wav,silence_00002.wav,45,40.119,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00293,R0085_segment_binaural_44100_1.wav,traffic_00007.wav,40,36.62,1.25,1.51,28.4,36.8,0.0119,0.148,0.0415,0.104,0.384,4.57
ARAUS_00293,R0091_segment_binaural_44100_1.wav,silence_00003.wav,45,37.546,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00294,R0072_segment_binaural_44100_1.wav,construction_00027.wav,6,54.084,1.88,2.53,31.0,50.1,0.0197,0.125,0.0324,0.142,0.214,1.18
ARAUS_00294,R0031_segment_binaural_44100_2.wav,wind_00035.wav,31,49.001,1.72,2.02,21.7,31.9,0.0292,0.111,0.0274,0.108,0.26,2.05
ARAUS_00302,R0123_segment_binaural_44100_1.wav,silence_00002.wav,19,71.863,1.21,1.74,18.9,45.2,0.00961,0.0842,0.0349,0.103,0.913,6.52
ARAUS_00302,R0076_segment_binaural_44100_2.wav,construction_00002.wav,26,78.766,1.38,2.01,25.2,51.9,0.0245,0.111,0.0351,0.0863,0.298,3.14
ARAUS_00309,R0050_segment_binaural_44100_2.wav,construction_00036.wav,3,51.057,2.12,3.07,26.3,39.2,0.0114,0.1,0.0253,0.0507,0.476,2.58
ARAUS_00309,R0074_segment_binaural_44100_2.wav,traffic_00022.wav,41,45.462,1.31,1.86,27.2,41.7,0.017,0.148,0.0412,0.125,0.293,1.6
ARAUS_00316,R0091_segment_binaural_44100_1.wav,silence_00001.wav,45,56.911,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00317,R0103_segment_binaural_44100_1.wav,construction_00040.wav,16,33.991,1.3,1.95,20.0,34.3,0.021,0.104,0.0348,0.0803,0.268,1.81
ARAUS_00321,R0056_segment_binaural_44100_1.wav,traffic_00024.wav,15,45.864,1.6,2.49,24.3,36.0,0.0119,0.133,0.0324,0.0634,0.0654,0.695
ARAUS_00322,R0016_segment_binaural_44100_1.wav,wind_00011.wav,21,48.599,1.2,1.55,30.2,53.8,0.0344,0.196,0.0506,0.128,0.652,4.12
ARAUS_00325,R0105_segment_binaural_44100_1.wav,traffic_00019.wav,42,40.567,1.36,1.73,21.7,34.5,0.0205,0.113,0.0393,0.0923,0.239,1.75
ARAUS_00348,R0091_segment_binaural_44100_1.wav,silence_00003.wav,45,36.952,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00349,R0091_segment_binaural_44100_1.wav,silence_00004.wav,45,53.497,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00351,R0091_segment_binaural_44100_1.wav,silence_00001.wav,45,65.724,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00364,R0091_segment_binaural_44100_1.wav,silence_00004.wav,45,60.76,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00375,R0090_segment_binaural_44100_1.wav,traffic_00040.wav,16,54.388,1.36,1.55,22.1,35.0,0.0161,0.106,0.0338,0.07,0.248,3.15
ARAUS_00377,R0117_segment_binaural_44100_1.wav,water_00054.wav,16,45.41,1.56,1.78,20.1,28.7,0.0177,0.114,0.0354,0.104,0.117,1.34
ARAUS_00377,R0103_segment_binaural_44100_2.wav,water_00018.wav,17,49.791,1.3,1.52,23.2,33.0,0.0224,0.134,0.0374,0.086,0.127,1.36
ARAUS_00387,R0088_segment_binaural_44100_2.wav,wind_00011.wav,8,76.459,1.3,1.6,20.4,26.3,0.0134,0.116,0.0347,0.0738,0.2,1.33
ARAUS_00387,R0103_segment_binaural_44100_1.wav,silence_00002.wav,16,72.912,1.22,1.5,18.6,34.0,0.0231,0.106,0.035,0.0885,0.222,1.88
ARAUS_00387,R0076_segment_binaural_44100_1.wav,silence_00002.wav,26,52.167,1.31,1.52,20.8,27.7,0.0141,0.121,0.0356,0.0648,0.175,1.29
ARAUS_00388,R0118_segment_binaural_44100_2.wav,construction_00019.wav,41,65.392,1.24,1.54,22.6,55.4,0.0559,0.178,0.0391,0.115,0.547,2.03
ARAUS_00404,R0061_segment_binaural_44100_1.wav,wind_00008.wav,17,46.424,1.47,1.94,18.2,29.9,0.0147,0.112,0.0287,0.0563,0.09,1.22
ARAUS_00404,R0087_segment_binaural_44100_2.wav,construction_00027.wav,20,44.176,1.62,2.22,23.6,38.4,0.0264,0.0998,0.03,0.0684,0.611,2.16
ARAUS_00404,R0091_segment_binaural_44100_1.wav,silence_00004.wav,45,63.616,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00410,R0105_segment_binaural_44100_2.wav,wind_00037.wav,30,57.848,1.88,2.38,23.2,34.5,0.0205,0.107,0.0302,0.0737,0.112,1.14
ARAUS_00432,R0016_segment_binaural_44100_2.wav,wind_00021.wav,20,50.569,1.82,2.14,38.6,49.9,0.0234,0.15,0.0361,0.0877,0.395,3.18
ARAUS_00434,R0087_segment_binaural_44100_2.wav,bird_00067.wav,33,47.777,1.26,2.1,20.9,35.8,0.0451,0.124,0.036,0.103,0.836,3.39
ARAUS_00438,R0091_segment_binaural_44100_1.wav,silence_00003.wav,45,63.662,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00448,R0041_segment_binaural_44100_2.wav,traffic_00025.wav,39,58.48,1.2,1.79,21.8,34.0,0.0122,0.134,0.039,0.0795,0.191,1.49
ARAUS_00460,R0091_segment_binaural_44100_1.wav,silence_00005.wav,45,47.376,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00464,R0087_segment_binaural_44100_1.wav,silence_00004.wav,29,49.864,1.19,1.69,18.6,31.5,0.0319,0.136,0.0349,0.0993,0.651,2.44
ARAUS_00467,R0117_segment_binaural_44100_2.wav,silence_00002.wav,3,49.575,1.19,1.5,16.5,25.0,0.0201,0.123,0.0354,0.0803,0.188,1.43
ARAUS_00467,R0016_segment_binaural_44100_1.wav,silence_00002.wav,42,49.023,1.16,1.54,24.4,39.6,0.0422,0.186,0.0438,0.103,0.697,4.12
ARAUS_00467,R0091_segment_binaural_44100_1.wav,silence_00002.wav,45,48.384,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00471,R0011_segment_binaural_44100_1.wav,traffic_00037.wav,3,51.862,1.29,1.77,17.5,23.7,0.0211,0.109,0.0321,0.0629,0.0935,0.651
ARAUS_00475,R0090_segment_binaural_44100_2.wav,silence_00005.wav,14,46.005,1.3,1.61,21.0,38.0,0.0234,0.119,0.0326,0.111,0.4,2.0
ARAUS_00475,R0010_segment_binaural_44100_2.wav,construction_00034.wav,37,42.044,1.45,1.98,20.1,28.8,0.0271,0.112,0.0311,0.0599,0.184,1.87
ARAUS_00480,R0105_segment_binaural_44100_1.wav,construction_00028.wav,33,51.053,1.57,1.94,21.4,35.4,0.0266,0.0986,0.0335,0.0971,0.323,1.74
ARAUS_00491,R0046_segment_binaural_44100_2.wav,construction_00024.wav,35,56.502,1.47,1.91,12.8,20.2,0.0115,0.102,0.0347,0.0641,0.132,0.824
ARAUS_00511,R0091_segment_binaural_44100_1.wav,silence_00001.wav,45,44.749,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00530,R0091_segment_binaural_44100_1.wav,silence_00005.wav,45,58.077,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00544,R0074_segment_binaural_44100_2.wav,silence_00004.wav,31,43.912,1.26,1.88,23.5,35.0,0.0214,0.186,0.0428,0.146,0.268,1.49
ARAUS_00544,R0091_segment_binaural_44100_1.wav,silence_00004.wav,45,55.128,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00548,R0057_segment_binaural_44100_2.wav,wind_00001.wav,14,64.175,1.73,2.74,13.6,22.0,0.0178,0.081,0.0238,0.127,0.0899,1.53
ARAUS_00553,R0109_segment_binaural_44100_1.wav,silence_00003.wav,44,47.59,1.23,1.6,16.5,36.3,0.0208,0.106,0.0432,0.223,0.338,2.13
ARAUS_00553,R0091_segment_binaural_44100_1.wav,silence_00003.wav,45,42.806,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00560,R0090_segment_binaural_44100_2.wav,bird_00016.wav,13,57.032,1.58,3.19,22.8,42.0,0.037,0.119,0.0313,0.105,0.492,2.11
ARAUS_00560,R0075_segment_binaural_44100_2.wav,wind_00029.wav,29,52.382,1.48,1.68,39.7,52.6,0.0152,0.14,0.0384,0.085,0.212,1.33
